@RELATION knn_inter
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {negative,positive}

@DATA
0.051670,0.014983,3.023569,0.101280,0.138956,0.365403,0.008253,0.066594,-27.145278,1.747089,-0.165956,-0.049990,-0.337197,-0.046006,-0.064230,0.032376,-0.044221,0.089634,-0.077600,-0.010273,-0.021718,0.015015,0.008282,0.017293,0.014341,0.025235,0.011869,0.029673,0.004224,0.010057,0.016605,0.015936,0.010214,0.018383,0.027423,0.011852,0.241000,0.030729,0.029973,0.285808,0.006466,0.047302,1.859175,0.581089,0.604220,0.348359,0.374892,0.295145,0.277575,0.238857,0.251250,0.206965,0.209790,0.194309,0.183170,0.014806,0.010052,0.014901,0.013553,0.020999,0.012424,0.015685,0.005386,0.011610,0.014169,0.014182,0.011692,0.007162,positive
0.079849,0.006945,2.982142,0.149176,0.170215,0.509410,0.011864,0.114443,-27.525851,1.495160,-0.541583,-0.281306,-0.139757,0.147815,-0.080008,-0.078391,-0.064544,-0.098197,-0.135280,-0.081701,-0.149035,0.016948,0.008242,0.023514,0.013700,0.015902,0.014011,0.024395,0.006409,0.008847,0.011905,0.015333,0.008735,0.020850,0.070540,0.006617,0.359795,0.072536,0.035881,0.522039,0.007408,0.115659,2.524069,0.937926,0.817984,0.570329,0.436463,0.396065,0.343825,0.320061,0.308708,0.294085,0.315329,0.315609,0.309681,0.023217,0.012305,0.026940,0.019171,0.020144,0.020708,0.028672,0.010908,0.013459,0.014554,0.018766,0.013147,0.012518,positive
0.055508,0.006159,3.031462,0.110962,0.132075,0.468654,0.008389,0.084007,-30.102743,1.314414,-0.451764,-0.182201,-0.235710,0.172581,0.045021,-0.027541,-0.022706,-0.005245,-0.154732,-0.006775,-0.044546,0.012512,0.007114,0.016185,0.011496,0.017413,0.010886,0.036285,0.005434,0.007419,0.012123,0.013498,0.009673,0.020387,0.035675,0.005108,0.288928,0.037483,0.024367,0.354681,0.006841,0.063925,2.079639,0.639826,0.588149,0.347165,0.377579,0.300035,0.285758,0.257344,0.233457,0.213923,0.220854,0.210654,0.206008,0.014958,0.009759,0.017532,0.013155,0.018294,0.013426,0.018096,0.008086,0.009081,0.012796,0.014765,0.011678,0.008222,positive
0.056004,0.012435,3.036325,0.117740,0.150356,0.397770,0.012855,0.082291,-26.449117,1.670486,-0.472910,-0.248211,-0.177663,0.140218,-0.004095,-0.017826,-0.124391,-0.018050,-0.137099,-0.000408,-0.096444,0.015929,0.007595,0.025089,0.013198,0.017470,0.013490,0.027975,0.006696,0.009599,0.015439,0.020143,0.008323,0.022638,0.043752,0.011181,0.301705,0.046296,0.032925,0.419907,0.008591,0.074933,2.322995,0.862211,0.762373,0.447668,0.438981,0.356033,0.316732,0.294835,0.306603,0.290515,0.295910,0.298374,0.290834,0.021333,0.011144,0.025910,0.017596,0.021638,0.019417,0.030584,0.011083,0.014023,0.018597,0.023325,0.012141,0.012126,positive
0.047824,0.017155,3.094876,0.089719,0.116471,0.370097,0.007568,0.074768,-26.804029,1.275068,-0.234811,0.007432,-0.361637,0.075193,-0.041395,-0.081594,-0.046491,-0.002372,-0.166878,-0.080395,-0.131017,0.016045,0.007874,0.018470,0.013154,0.029580,0.011464,0.016383,0.005358,0.010129,0.014448,0.014765,0.009108,0.018515,0.018239,0.013432,0.189746,0.019769,0.028876,0.223707,0.004491,0.031678,1.495843,0.552835,0.550346,0.334398,0.359761,0.303533,0.286713,0.256268,0.244322,0.226462,0.223000,0.212264,0.221175,0.016713,0.010025,0.016819,0.014462,0.015227,0.013189,0.015435,0.007745,0.011868,0.013785,0.013662,0.011020,0.007750,positive
0.057569,0.007161,3.045865,0.119259,0.151413,0.418580,0.011832,0.085463,-26.818141,1.647982,-0.337197,-0.177929,-0.145539,0.097769,-0.040266,-0.070220,-0.104567,-0.021695,-0.119789,-0.027153,-0.108611,0.014382,0.006598,0.028927,0.012142,0.017636,0.013317,0.027758,0.006125,0.009346,0.017112,0.020669,0.008733,0.022158,0.042968,0.006161,0.297075,0.045871,0.031231,0.421674,0.007787,0.075412,2.086036,0.829722,0.752016,0.473253,0.430548,0.358959,0.306430,0.279643,0.285909,0.265222,0.272756,0.268829,0.269277,0.018001,0.009583,0.030875,0.015690,0.021139,0.018535,0.028878,0.010113,0.012536,0.019831,0.022799,0.012429,0.012007,positive
0.068059,0.005396,2.957788,0.134311,0.165376,0.484562,0.011812,0.095487,-27.877593,1.750680,-0.396382,-0.260126,-0.058581,0.165035,-0.027077,0.012406,-0.000302,0.014131,-0.059941,0.016311,-0.068068,0.012442,0.008218,0.022864,0.013280,0.022092,0.014324,0.031257,0.005817,0.010611,0.016117,0.015013,0.007924,0.020827,0.055494,0.004663,0.350022,0.057747,0.033569,0.482241,0.007953,0.095700,2.393069,0.940879,0.791833,0.493243,0.411797,0.352252,0.295500,0.282085,0.265170,0.235854,0.235673,0.219230,0.217661,0.015328,0.011164,0.024002,0.016698,0.023340,0.019021,0.030520,0.009646,0.014134,0.017357,0.016701,0.010909,0.011504,positive
0.054122,0.012814,3.055915,0.104428,0.147823,0.329784,0.010159,0.071019,-27.326956,1.636215,-0.276116,-0.055413,-0.392859,0.026797,-0.210865,-0.071308,-0.086550,-0.108371,-0.156090,-0.080936,-0.146911,0.021673,0.007495,0.019009,0.014865,0.017176,0.013412,0.027764,0.003974,0.008988,0.014475,0.022240,0.009406,0.020860,0.033030,0.011005,0.277019,0.037535,0.033965,0.289442,0.007478,0.055983,2.003776,0.757417,0.642776,0.392861,0.368991,0.309634,0.284500,0.277334,0.263805,0.247416,0.259847,0.237438,0.246236,0.023349,0.010299,0.018293,0.017816,0.017890,0.016460,0.019022,0.006424,0.011273,0.014592,0.021531,0.012059,0.009514,positive
0.059988,0.006299,3.002847,0.114363,0.134854,0.472320,0.010358,0.093925,-28.246630,1.120347,-0.472627,-0.181374,-0.307643,0.133276,-0.060434,-0.007780,-0.079501,-0.003158,-0.154007,-0.006024,-0.102056,0.011488,0.007757,0.014559,0.012975,0.015597,0.011633,0.026263,0.005585,0.008523,0.013442,0.013219,0.008459,0.018956,0.043814,0.005111,0.319303,0.044995,0.029095,0.406286,0.008468,0.073281,2.022069,0.767977,0.754439,0.428292,0.473492,0.356926,0.319916,0.289080,0.275108,0.252790,0.254864,0.252423,0.250440,0.014539,0.011283,0.017660,0.017022,0.019301,0.016228,0.018375,0.008863,0.011490,0.015959,0.016086,0.012022,0.009687,positive
0.062557,0.016860,3.092576,0.115426,0.135576,0.535457,0.008554,0.096030,-24.983594,1.147637,-0.388443,-0.094849,-0.169682,0.262687,0.062625,0.045368,-0.040981,0.000870,-0.137562,0.014647,-0.048813,0.013611,0.007893,0.022247,0.012769,0.020021,0.011694,0.020701,0.005770,0.007790,0.012082,0.017403,0.007966,0.017211,0.030104,0.012525,0.241310,0.027603,0.027807,0.319267,0.005059,0.051454,1.698127,0.713530,0.583611,0.406178,0.399793,0.335716,0.303853,0.265953,0.271638,0.248724,0.248631,0.245661,0.236610,0.015548,0.010641,0.022076,0.015445,0.020039,0.014923,0.019831,0.008144,0.009883,0.012475,0.017868,0.010201,0.009477,positive
0.036824,0.009183,3.019894,0.088724,0.135485,0.235251,0.012416,0.054488,-26.591207,2.218986,0.032784,0.070082,-0.351141,0.055450,0.044970,0.181854,0.037072,0.003897,-0.245737,-0.071553,-0.061636,0.029515,0.009931,0.037954,0.018567,0.026489,0.010224,0.017546,0.002890,0.006275,0.014776,0.022142,0.009921,0.023642,0.022866,0.008151,0.284156,0.028603,0.036689,0.263280,0.007793,0.041267,2.055042,0.748541,0.687378,0.395560,0.436827,0.339630,0.331752,0.285108,0.275669,0.246552,0.246364,0.225310,0.221628,0.030278,0.013672,0.033255,0.020374,0.025616,0.012520,0.016545,0.004493,0.007748,0.015257,0.022059,0.013567,0.010588,positive
0.060028,0.005821,3.036742,0.114838,0.144091,0.428352,0.011748,0.090660,-27.351394,1.019781,-0.675436,-0.213988,-0.317282,0.223707,-0.088047,-0.145899,-0.098951,-0.035944,-0.055260,0.127228,-0.103502,0.013691,0.007822,0.018705,0.012561,0.017753,0.014330,0.018455,0.008829,0.010980,0.011323,0.013391,0.008957,0.018626,0.039162,0.005114,0.287297,0.043360,0.032676,0.370203,0.008419,0.065704,1.961014,0.853670,0.756860,0.493736,0.415903,0.361763,0.348694,0.299162,0.296666,0.275939,0.265996,0.264688,0.248902,0.016745,0.010875,0.021422,0.017151,0.019481,0.020497,0.021258,0.014118,0.014606,0.014190,0.015636,0.012324,0.010682,positive
0.056728,0.002255,3.075382,0.119823,0.148200,0.471046,0.008135,0.084878,-28.315778,1.507715,-0.279074,0.002835,-0.016018,0.249485,0.235660,0.062696,-0.030056,0.052614,-0.105824,0.018588,-0.061842,0.012954,0.007085,0.027909,0.011883,0.025266,0.011486,0.025594,0.005639,0.007115,0.014995,0.020163,0.006366,0.019963,0.031403,0.001875,0.229619,0.030277,0.022737,0.341211,0.005307,0.058537,1.733427,0.720215,0.590968,0.378952,0.395106,0.309114,0.293809,0.252490,0.257077,0.226057,0.228217,0.209902,0.204791,0.015337,0.009915,0.026604,0.014273,0.023728,0.014536,0.022476,0.007973,0.009172,0.015484,0.019690,0.008258,0.009951,positive
0.050086,0.009385,3.078760,0.104900,0.132925,0.386951,0.008554,0.074916,-29.102368,1.505030,-0.509313,-0.215909,-0.394445,0.025297,-0.061959,-0.096103,-0.123118,-0.078238,-0.136436,-0.015509,-0.094517,0.015752,0.007903,0.017580,0.014877,0.017933,0.015636,0.030415,0.005461,0.009636,0.011209,0.012989,0.008048,0.020423,0.032572,0.008981,0.227688,0.033043,0.025414,0.320907,0.006670,0.056905,2.168718,0.606329,0.656736,0.362973,0.372194,0.295498,0.281842,0.261082,0.255474,0.227841,0.225554,0.221886,0.209541,0.019209,0.010974,0.019294,0.017021,0.018498,0.018526,0.017824,0.008370,0.012267,0.011854,0.014589,0.010333,0.008873,positive
0.062167,0.007593,2.979654,0.128222,0.162181,0.436912,0.012732,0.086281,-27.883321,2.036092,-0.226479,-0.251962,-0.102454,0.199883,-0.014426,0.008674,0.017826,0.011741,-0.122831,-0.009823,-0.064634,0.013272,0.007821,0.027868,0.013448,0.020127,0.012496,0.036260,0.004992,0.009716,0.018558,0.019110,0.008357,0.023255,0.049473,0.007393,0.359931,0.055811,0.036537,0.470604,0.009529,0.084282,2.778543,0.988909,0.791238,0.491796,0.413850,0.351442,0.295261,0.273908,0.271179,0.247819,0.253268,0.245736,0.248925,0.016533,0.011510,0.028270,0.017113,0.022964,0.016795,0.035167,0.008681,0.013994,0.019314,0.021284,0.011989,0.012270,positive
0.050783,0.005875,2.913350,0.111540,0.154301,0.317192,0.013798,0.068760,-28.054335,2.502782,-0.223007,-0.163609,-0.165318,0.170726,0.140216,0.076705,0.008171,0.057405,-0.122008,0.036568,-0.078134,0.022341,0.008671,0.042401,0.014686,0.025036,0.012450,0.029746,0.005239,0.008003,0.013117,0.018293,0.009026,0.024663,0.047814,0.005818,0.393122,0.055246,0.038774,0.436342,0.008688,0.080111,2.899576,0.930485,0.809683,0.446698,0.419213,0.351895,0.329795,0.282092,0.277798,0.248514,0.235547,0.226546,0.220334,0.025555,0.012516,0.036839,0.018249,0.025391,0.016945,0.030812,0.009231,0.011162,0.014564,0.020022,0.013017,0.012543,positive
0.070834,0.015015,3.097577,0.125343,0.149431,0.610309,0.009074,0.102414,-26.065681,1.260534,-0.072998,-0.009785,-0.299633,0.111638,-0.096709,-0.055626,-0.043969,-0.002350,-0.098820,0.002897,-0.083950,0.013838,0.006180,0.017995,0.013457,0.025143,0.012468,0.026453,0.003975,0.008913,0.013989,0.015506,0.007073,0.018968,0.034107,0.009371,0.208048,0.033611,0.025942,0.343494,0.006442,0.061386,1.734111,0.687839,0.586627,0.339508,0.364173,0.275791,0.265919,0.247629,0.246610,0.228588,0.223823,0.217637,0.207566,0.015512,0.007953,0.018841,0.016068,0.020778,0.015103,0.023052,0.005577,0.011697,0.014355,0.015498,0.008890,0.008925,positive
0.053847,0.006813,2.958036,0.123214,0.160671,0.365874,0.013281,0.072004,-28.181801,2.443824,-0.119705,-0.208615,-0.226154,0.188828,0.139868,0.011625,0.026017,0.036717,-0.091630,0.072515,-0.048104,0.012222,0.007709,0.032830,0.017533,0.029069,0.014433,0.044314,0.005543,0.007978,0.013325,0.016828,0.008615,0.027179,0.048312,0.007069,0.361932,0.056158,0.036681,0.447360,0.008823,0.082309,3.026589,0.921544,0.800822,0.444558,0.418259,0.376780,0.321353,0.276520,0.290531,0.248741,0.228405,0.221161,0.211139,0.016365,0.012422,0.034232,0.021486,0.029036,0.020685,0.045474,0.010958,0.011940,0.015310,0.018937,0.013174,0.014662,positive
0.071098,0.007259,3.034214,0.132649,0.153133,0.558721,0.010996,0.106019,-27.266403,0.877273,-0.773881,-0.316688,-0.331047,0.113948,-0.116372,-0.050225,-0.024269,0.008680,-0.059702,0.023691,-0.058897,0.012917,0.009062,0.015644,0.012472,0.014632,0.011885,0.012656,0.007086,0.009756,0.012352,0.015313,0.010132,0.016892,0.044599,0.005818,0.300302,0.045200,0.027949,0.433991,0.007749,0.076815,1.961839,0.848833,0.732136,0.476496,0.431777,0.354725,0.339721,0.305461,0.314002,0.294149,0.299451,0.278538,0.262866,0.016764,0.012777,0.018891,0.016701,0.017328,0.017082,0.015600,0.011179,0.013403,0.015495,0.018573,0.014464,0.010304,positive
0.089674,0.009690,2.996818,0.152230,0.161857,0.594275,0.013316,0.128860,-27.928056,0.999586,-0.925732,-0.359305,-0.234711,0.175357,-0.161272,-0.066890,-0.063376,-0.113772,-0.115095,-0.101776,-0.127472,0.014581,0.010328,0.014711,0.012551,0.014463,0.012400,0.014024,0.008144,0.008348,0.009352,0.012109,0.010290,0.018661,0.076428,0.010110,0.404563,0.071786,0.031478,0.571547,0.010632,0.122074,2.512189,0.984877,0.820501,0.627673,0.396153,0.391584,0.343006,0.323700,0.318488,0.312684,0.324905,0.325611,0.329241,0.020928,0.016825,0.020273,0.018344,0.016595,0.020195,0.020277,0.013828,0.012767,0.013456,0.017458,0.016083,0.011886,positive
0.060922,0.004703,3.031220,0.117256,0.140483,0.477881,0.009414,0.094328,-28.659715,1.483570,-0.258733,-0.124076,-0.261105,0.098752,-0.013298,-0.023241,-0.042502,0.010997,-0.154419,0.052098,-0.051392,0.013442,0.006950,0.019685,0.014791,0.020814,0.014837,0.027230,0.004639,0.009369,0.012059,0.012632,0.008655,0.020322,0.046938,0.004416,0.279628,0.046446,0.027694,0.432643,0.006795,0.077603,2.149199,0.739066,0.733398,0.417908,0.455211,0.345768,0.343517,0.274179,0.267711,0.239337,0.240018,0.221241,0.219010,0.017436,0.010304,0.022093,0.019418,0.023617,0.020168,0.019974,0.007271,0.012608,0.013174,0.014760,0.011566,0.010505,positive
0.069141,0.008712,3.043898,0.125547,0.140091,0.511143,0.010517,0.103147,-28.018992,1.038588,-0.716145,-0.274076,-0.267319,0.043073,-0.129088,-0.104877,-0.061331,-0.040996,-0.123101,0.017592,-0.123432,0.012737,0.008789,0.011799,0.010030,0.011212,0.012274,0.024153,0.005760,0.008671,0.012263,0.013243,0.010262,0.018309,0.055637,0.007388,0.291662,0.051511,0.027127,0.448319,0.008458,0.088500,1.927360,0.800514,0.746948,0.512813,0.390789,0.355223,0.322048,0.302619,0.282722,0.281872,0.293034,0.276056,0.278617,0.016514,0.013089,0.015018,0.014077,0.014998,0.017422,0.017005,0.009248,0.012274,0.015283,0.016896,0.014871,0.009673,positive
0.061975,0.008423,3.032353,0.121794,0.141513,0.473262,0.010433,0.096067,-28.014743,0.898150,-0.762201,-0.252815,-0.153491,0.124373,-0.223918,-0.100375,-0.121121,-0.098310,-0.134508,-0.051294,-0.138215,0.011884,0.007025,0.013083,0.012169,0.012679,0.012170,0.022432,0.006841,0.010301,0.011791,0.012571,0.009005,0.018776,0.043205,0.007523,0.324455,0.042109,0.027147,0.398707,0.006908,0.071532,2.172035,0.853334,0.724674,0.547120,0.384160,0.367973,0.331139,0.318685,0.314657,0.313071,0.334579,0.321376,0.312526,0.016519,0.010221,0.017029,0.017145,0.017371,0.018210,0.018868,0.011716,0.015605,0.015658,0.017009,0.013290,0.010180,positive
0.067368,0.006438,2.998796,0.121988,0.140135,0.530847,0.011487,0.102308,-27.645325,0.862181,-0.687865,-0.381720,-0.218843,0.026227,-0.145796,-0.018310,0.006907,-0.031997,-0.172746,-0.027998,-0.073610,0.012875,0.009739,0.013483,0.011666,0.011726,0.010672,0.015030,0.005498,0.009110,0.011222,0.012933,0.011733,0.016957,0.046091,0.005697,0.354217,0.043783,0.029218,0.433275,0.008359,0.075713,1.997066,0.881521,0.696913,0.534301,0.428929,0.364301,0.335302,0.330581,0.329002,0.320347,0.317925,0.298657,0.287546,0.017516,0.015101,0.017552,0.015876,0.015920,0.015683,0.014630,0.009046,0.013694,0.015222,0.017316,0.017215,0.010309,positive
0.078530,0.004390,3.012411,0.134965,0.150380,0.579503,0.012289,0.116921,-28.573807,0.710839,-0.843055,-0.409492,-0.205955,0.172641,-0.143991,-0.110443,-0.108409,-0.093362,-0.068490,-0.020024,-0.155324,0.013635,0.009557,0.013097,0.011151,0.012133,0.012357,0.013311,0.009796,0.009750,0.010395,0.011852,0.007908,0.017134,0.054027,0.004043,0.373232,0.053656,0.031191,0.465599,0.009044,0.089476,2.120166,0.999969,0.732338,0.546838,0.410616,0.359532,0.320207,0.312061,0.300452,0.311620,0.315679,0.309597,0.298257,0.018970,0.014619,0.017371,0.016334,0.014439,0.019071,0.018259,0.016085,0.014205,0.013901,0.016013,0.012361,0.011249,positive
0.072753,0.008687,3.056530,0.132031,0.152646,0.583936,0.008079,0.108906,-28.250830,1.370154,-0.090384,-0.195924,-0.427293,0.064272,-0.039179,0.012733,-0.153591,-0.083426,-0.197663,0.011383,-0.111712,0.013939,0.007876,0.022930,0.018518,0.028006,0.011568,0.016653,0.004892,0.007664,0.011694,0.012004,0.006663,0.018864,0.045080,0.007370,0.243260,0.044720,0.026206,0.453138,0.006319,0.087781,2.123020,0.711149,0.675135,0.384432,0.368154,0.322800,0.289965,0.255936,0.259632,0.235735,0.215069,0.211688,0.202634,0.015840,0.010454,0.024230,0.020838,0.018199,0.014024,0.016476,0.007272,0.009058,0.012275,0.012738,0.007810,0.009093,positive
0.065440,0.023624,3.074472,0.125759,0.147943,0.518254,0.009908,0.100431,-24.419016,1.243956,-0.326481,-0.222081,-0.048630,0.279396,0.000448,0.012543,-0.031750,-0.007325,-0.141234,-0.039589,-0.068670,0.012664,0.007927,0.022686,0.014327,0.019694,0.011347,0.020866,0.005913,0.008851,0.013903,0.015936,0.007492,0.019331,0.045495,0.016243,0.274654,0.043743,0.028499,0.404967,0.006427,0.078122,1.556863,0.764059,0.655963,0.506234,0.418370,0.362444,0.342351,0.311434,0.310310,0.311428,0.310204,0.292220,0.282065,0.016703,0.011553,0.024126,0.018630,0.022789,0.016192,0.022614,0.009493,0.012622,0.016700,0.018823,0.010784,0.010901,positive
0.062847,0.005455,3.051239,0.120433,0.140443,0.529463,0.008042,0.096721,-29.124271,1.138535,-0.435130,-0.132113,-0.107599,0.123040,-0.024207,-0.110362,-0.038282,-0.031759,-0.101509,0.047758,-0.120115,0.013649,0.006818,0.015528,0.011339,0.019799,0.010920,0.022411,0.005775,0.009264,0.012318,0.015878,0.007626,0.017942,0.038233,0.005569,0.273612,0.038889,0.025926,0.382153,0.005467,0.066971,2.331179,0.726331,0.674401,0.447074,0.407996,0.342198,0.295318,0.271240,0.262902,0.256918,0.249382,0.247353,0.248454,0.016314,0.009583,0.017202,0.014324,0.020622,0.014181,0.016039,0.008829,0.012307,0.013571,0.016771,0.009875,0.009088,positive
0.056455,0.015981,3.027720,0.114500,0.146463,0.339962,0.012991,0.079649,-27.346070,1.328483,-0.957658,-0.051022,-0.217629,0.221668,-0.069299,-0.012211,-0.074944,-0.081729,-0.035302,0.005671,-0.049688,0.013092,0.007753,0.019275,0.013437,0.015914,0.012854,0.026764,0.007119,0.009215,0.011558,0.014879,0.007833,0.020253,0.037139,0.013926,0.313647,0.039845,0.033690,0.315871,0.012640,0.057369,2.755035,0.818527,0.697028,0.458073,0.408342,0.342196,0.323114,0.304168,0.294989,0.283711,0.275398,0.275438,0.267100,0.017918,0.011277,0.020540,0.018162,0.020365,0.018242,0.026315,0.012012,0.013837,0.014068,0.017224,0.011453,0.011130,positive
0.093399,0.004386,3.134193,0.163404,0.170055,0.795393,0.005898,0.147702,-28.058813,1.102934,-0.228392,0.134787,-0.031784,0.222881,-0.067045,-0.113348,-0.038093,-0.055823,-0.056726,0.033299,-0.029526,0.012374,0.004889,0.020515,0.009955,0.026578,0.009958,0.038293,0.004950,0.008020,0.011790,0.015837,0.005586,0.020317,0.043402,0.003156,0.184175,0.039466,0.021332,0.424311,0.004741,0.086064,1.520072,0.644516,0.491693,0.351837,0.336481,0.297491,0.281095,0.272921,0.269636,0.260792,0.249713,0.238937,0.225445,0.013894,0.006095,0.019790,0.012279,0.021206,0.013397,0.028939,0.007410,0.010833,0.012652,0.014282,0.006727,0.010490,positive
0.061932,0.014690,3.052264,0.122218,0.150404,0.445797,0.011960,0.092470,-25.745261,1.431588,-0.606144,-0.371711,-0.230800,0.064161,-0.113696,-0.045309,-0.063251,-0.006568,-0.061483,0.025421,-0.072002,0.013023,0.008068,0.021402,0.012731,0.015089,0.014055,0.026252,0.006741,0.010606,0.013674,0.016368,0.009619,0.020383,0.046813,0.013399,0.282985,0.048011,0.030898,0.433438,0.008368,0.079198,1.916526,0.831149,0.719922,0.481304,0.407659,0.366227,0.330603,0.322833,0.338957,0.318414,0.319501,0.294232,0.278478,0.017401,0.011605,0.023891,0.017382,0.018988,0.019615,0.028871,0.010666,0.015183,0.017096,0.020201,0.013605,0.011807,positive
0.056173,0.006439,3.000831,0.118460,0.156243,0.364569,0.013760,0.079085,-27.689461,2.370023,-0.138552,-0.164362,-0.019635,0.099412,-0.000591,0.046441,0.039165,-0.015653,-0.046114,0.013785,-0.007971,0.014297,0.007050,0.032927,0.013678,0.025643,0.017643,0.043940,0.003595,0.009073,0.017282,0.018802,0.007388,0.026194,0.056159,0.007046,0.322075,0.055756,0.034727,0.463843,0.009351,0.094165,2.202975,0.893134,0.804207,0.502258,0.398722,0.351239,0.301068,0.284610,0.275582,0.238781,0.229293,0.221916,0.225558,0.019127,0.010560,0.031792,0.017785,0.029091,0.023690,0.037769,0.006307,0.013380,0.019458,0.020880,0.010714,0.013439,positive
0.049318,0.011441,3.094724,0.090929,0.119298,0.362989,0.006777,0.073910,-26.208684,1.022375,-0.709352,-0.135183,-0.397729,-0.009536,-0.051089,-0.094137,-0.095114,-0.005375,-0.154896,-0.022548,-0.106179,0.012722,0.008663,0.013519,0.012483,0.014233,0.013738,0.020130,0.006582,0.010777,0.014633,0.013505,0.009010,0.013354,0.014700,0.007916,0.199780,0.019339,0.029536,0.192668,0.004182,0.027334,1.490224,0.516214,0.440970,0.297362,0.310818,0.265163,0.245745,0.230877,0.221703,0.210241,0.202858,0.197955,0.183495,0.011380,0.009070,0.011795,0.012227,0.013104,0.014030,0.013229,0.007239,0.010377,0.012553,0.011439,0.009108,0.006202,positive
0.057618,0.005816,3.074792,0.109434,0.125300,0.522600,0.007951,0.090649,-30.382553,0.940806,-0.431734,-0.182877,-0.271533,0.205452,-0.035626,-0.063233,-0.059416,-0.031667,-0.128196,-0.006811,-0.055711,0.010054,0.006496,0.012721,0.010096,0.013649,0.010701,0.039176,0.005171,0.007876,0.011805,0.011454,0.007463,0.019684,0.035022,0.004880,0.250225,0.034559,0.021998,0.343533,0.007028,0.060725,1.943446,0.557482,0.574816,0.346333,0.377456,0.288507,0.247738,0.247955,0.230913,0.214555,0.202768,0.195849,0.199939,0.012804,0.009380,0.014827,0.012340,0.014236,0.013519,0.015613,0.007516,0.009935,0.012790,0.012932,0.009512,0.007475,positive
0.056934,0.013082,3.051488,0.111626,0.137016,0.435856,0.009934,0.087083,-26.458482,1.199008,-0.512633,-0.042162,-0.445155,0.001128,-0.193091,-0.087175,-0.180608,-0.057181,-0.177355,-0.086669,-0.148069,0.016210,0.009227,0.017204,0.015307,0.015973,0.014102,0.019177,0.004876,0.009958,0.014102,0.016186,0.008412,0.018018,0.028843,0.012315,0.276299,0.028496,0.030198,0.333478,0.006249,0.054162,2.459907,0.818822,0.744770,0.414632,0.405140,0.359418,0.332392,0.308930,0.309963,0.300552,0.293776,0.287097,0.272704,0.019646,0.012608,0.018659,0.018927,0.019630,0.018645,0.021305,0.007251,0.013255,0.015849,0.018275,0.011390,0.010154,positive
